<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
AFLT,M,20150701,000000,38.1400000,39.9200000,36.0100000,39.3500000,45530900
AFLT,M,20150801,000000,39.0600000,41.0500000,37.3600000,40.0000000,33574800
AFLT,M,20150901,000000,40.1500000,40.3500000,32.8700000,35.2300000,172545400
AFLT,M,20151001,000000,35.5000000,50.1900000,35.1700000,49.0000000,254583100
AFLT,M,20151101,000000,48.9200000,58.9100000,48.0100000,58.9100000,124721300
AFLT,M,20151201,000000,58.7900000,61.8500000,47.7700000,56.1000000,98998300
AFLT,M,20160101,000000,55.7600000,56.4100000,50.0800000,50.5000000,61873700
AFLT,M,20160201,000000,50.9000000,58.6500000,50.7200000,57.1000000,99464700
AFLT,M,20160301,000000,57.2000000,74.8500000,57.1000000,74.4800000,169503900
AFLT,M,20160401,000000,74.2500000,83.7100000,73.1100000,77.4800000,107532600
AFLT,M,20160501,000000,77.0500000,83.0000000,76.1000000,81.7000000,63593000
AFLT,M,20160601,000000,82.5900000,90.7200000,79.5200000,85.5000000,72631600
AFLT,M,20160701,000000,85.1100000,91.3700000,84.3200000,85.7000000,55981600
AFLT,M,20160801,000000,85.7500000,101.0000000,81.1500000,98.6500000,69778300
AFLT,M,20160901,000000,98.9000000,119.0000000,98.6600000,116.9300000,78635300
AFLT,M,20161001,000000,116.9400000,131.5000000,114.5000000,129.9500000,87763600
AFLT,M,20161101,000000,130.1500000,141.9000000,121.7500000,134.8300000,91701500
AFLT,M,20161201,000000,135.9700000,162.0900000,134.6100000,152.8500000,94677200
AFLT,M,20170101,000000,153.9800000,174.1700000,140.0000000,174.1700000,87875600
AFLT,M,20170201,000000,174.2500000,179.5000000,171.5500000,178.5000000,11660000
